cmt_num,cmt_writer,cmt_time,cmt_txt
464615_1,철면피카츄,24.02.02,맞죠 ㅎㅎ 근데 어쩔수없는게 당장 월드컵 준비한다고 다 최신식으로 발라놔서
464615_2,Evan,24.02.02,돈많으면 우리도 하죠.
464615_3,뱅상곰팡이,24.02.02,월드컵 바로 직전 + 부유국가 + 좁은영토
464615_4,지중해,24.02.03,국토가 경기도 정도 크기인데.. 돈이 많아서 월드컵도 하고 ㅋㅋ 기름 안나오면 힘들죠
464594_1,(이름없음),24.02.02,영국남자는 무조건 나올듯 ㅋㅋㅋㅋㅋㅋ
464594_2,(이름없음),24.02.02,대표팀 - 맨유 선배 베컴이 나왔으니본인도 욕심 낼듯 ㅋㅋㅋㅋㅋ
464594_3,김지우작성자 본인 여부작성자,24.02.02,(이름없음)린가드 너도 한우맛도 봐라ㅋㅋㅋㅋㅋㅋㅋ
464594_4,축구부장,24.02.02,제대로 실력보인다면..예능 등 각종 방송 출연료 수입으로 연봉 맞먹지 않을지
464594_5,I’d rather be ashes than dust,24.02.02,일년내내 예능 찍어도 모자랄듯 ㅋㅋ
464566_1,Leno,24.02.02,미친수준임 ㅋㅋㅋㅋ근데 신의 한 수 이기도 하지만 쿠팡 기여도도 크다고 생각합니다. 킹정!
464566_2,음악없는일요일,24.02.02,킹팡!
464566_3,키나페,24.02.02,쿠팡 운도 좋고쿠팡이 또 잘해가지고 기여한것도 크고 ㅎㅎ
464566_4,포항답게,24.02.02,강이 점점 넓어지는중 ㄷㄷ
464566_5,수원BLUE윙즈,24.02.02,쿠플이 K리그 중계권 샀나요?? 진짜 애들 태어난 이후로 제대로 보질 못 하니 소식을 모르네요. ㅠㅠ ㅋㅋㅋ
464566_7,엄지공주 오무지,24.02.02,정확히는 모바일 인터넷 중계 및 쿠팡플레이 단독 한경기 중계권이요(물론 쿠플만 하는 건 아니고 스카이스포츠랑 같이 하는 경우가 대부분)
464566_6,다이나믹피치,24.02.02,쿠플픽 게스트ㄱㄱ
464566_9,총알로벤,24.02.02,snl신도림조기축구회 부활 ㅋㅋㅋㅋㅋㅋㅋ
464566_10,더범,24.02.02,갓팡 항상 고마워
464566_11,요한 크루이프,24.02.03,일단 일을 잘함
464014_1,삼성팬버스기사,24.01.24,4명이면 살만하지 않나 싶은데
463521_1,엄지공주 오무지,24.01.14,국내에선 야구만 그렇게 제제를 공식적으로 하고 있고야구쪽도 그리 긍정적으로 보진 않고 있어서축구는 쿠플 단독으로 중계하는 그런게 아니라서 잡진 않을 거에요
463521_2,보글,24.01.14,"네. 공정 이용이라고, 상업적 이용/방송사 매출에 영향이 없으면 괜찮지만, 저작권자가 금지하면 안해야 합니다."
463521_3,스틸야드,24.01.14,그쪽에서 저작권위반이다하면 걸리긴하죠
463521_4,대전하나FC,24.01.15,걸리면 걸리지만 쿠팡 신경안쓰니 상관은 없어여
461950_1,Alexis Sanchez,23.12.30,
461950_2,존키팅,23.12.30,오오오오오
461950_3,미추홀 유나이티드,23.12.30,🔵⚫️🔵⚫️
461724_1,(이름없음),23.12.26,오
461724_2,Pringles,23.12.26,비상 이전 영화 감동적이었는데..
461724_3,키나페,23.12.26,비상 재밋음 ㅋㅋ
461258_1,바이언2,23.12.16,흠
461258_3,심재원 송종국,23.12.16,그냥 쿠팡은 부담 없이 싼 값에 시작했는데 예상 외로 터졌다...이렇게 봐야하나?
461258_4,빗속의 노란물결,23.12.16,"컨텐츠싸움이죠...자체드라마는 투자는 엄청들어가는데 성공여부는 알수없고 K리그로 돈벌자가 아니라 싸게사서 1년동안 구독자들을 묶어둘수있는게 스포츠인데 그게 또 갑자기 터졌으니... 쿠플입장에서도 좋고 K리그팬들입장에서도 좋고 단 아직 OTT접근이 어려운 어르신들 접근성을 어떻게할지,,,"
461258_6,"김민재(나폴리,28)",23.12.17,가격저항이 있기때문에 쿠팡아닌 타사는 힘들긴하겠죠. 기존 멤버십멤버가 많은 신세계 이런데에서 추진하면 그나마 해볼만할듯
461258_7,K리그사랑축구사랑,23.12.18,"일반인이 생각하는 것보다 K리그팬이 적지는 않음K리그팬들이 타종목 팬들보다 돈을 더 잘 쓰는 경향(충성심도 높음)이 있다고 생각쿠팡중계 이전에 타방송사들 중계화면, 해설의 퀄이 너무 상식이하의 쓰레기급월드컵 효과이 4가지가 성공요인이었다고 봄"
459405_1,이태석이승준,23.12.09,
459405_2,구태양님작성자 본인 여부작성자,23.12.09,감사합니다!
459405_3,톰 스파이더맨,23.12.09,kbs에서 중계 하는군요
458886_1,버츠비,23.12.06,렉심해서 다시 켰더니 되긴하네요
458886_2,버츠비,23.12.06,라고 적자마자 또 렉
458886_3,기아타이거즈,23.12.06,김포도 터진듯
458886_4,베토벤,23.12.06,서버 트래픽 초과!
458886_6,Leno,23.12.06,아 전 당연히 집 인터넷 문젠줄
458886_7,lgxj20,23.12.06,모바일 두경기다안되요
458881_1,박지현,23.12.06,강원 김포 것두 왔다갔다 하는데 겁나 끊겨요 ㅜㅜ
458881_2,Be FEARLESS,23.12.06,아 다 그런거군요 갑자기 안되네요 김포 강원도
458881_3,버츠비,23.12.06,저도 렉 심해서 다시 켰네요
458881_4,주바페,23.12.06,저도 다시 켰어요ㅠ
458304_1,Tensegrity Universe and Philosophy,23.12.03,시즌 하일라이트. 주옥같은 시간들
456658_1,바이언2,23.11.29,잘 봤습니다
455134_1,그대라는Cigar,23.11.22,와 정성 ㄷ ㄷ ㄷ
455134_2,더범,23.11.23,정성에 감동
455134_3,김민주,23.11.23,오ㄷㄷ
454257_1,bkchoi712,23.11.12,수삼경기만 안보시면될듯요
453547_1,바이언2,23.11.10,잘 봤습니다
453004_1,빗속의 노란물결,23.11.08,결국엔 의지와 돈 문제죠
453004_2,광란마토,23.11.08,쿠팡해줘
453004_3,박2000,23.11.08,쿠팡.. 보고있나?
453004_5,노네임,23.11.08,생뚱맞긴 한데 그리즈만 진짜 잘 생겼네요
453004_6,썩은내방구,23.11.08,전세계에 fa컵없는나라 없을걸요
453004_7,엄지공주 오무지작성자 본인 여부작성자,23.11.08,있으나마나한 운영을 하니까 그런 반응들이 나오는 거죠...
452323_1,Leno,23.11.04,끊는줄 알고 서운할뻔 ㅠㅠㅠ
452323_2,별빛사냥꾼,23.11.04,우리집은 없는 채널이네요 ㅠㅠ
448470_1,Tensegrity Universe and Philosophy,23.10.21,ㅋㅋㅋ
448470_2,그무언가,23.10.21,쿠팡 딜레이 개느려서 티비로 보고있을듯
448470_3,기성용,23.10.21,ㅋㅋㅋㅋㅋ
448470_4,JhmArsFcbJuv,23.10.21,경기장에 있지 않나요?
448470_5,Gunnersaurus작성자 본인 여부작성자,23.10.21,네네 분석관 노트북ㅋㅋ
448470_6,JhmArsFcbJuv,23.10.21,Gunnersaurus아 ㅋㅋ
446773_1,쭈꾸미,23.10.06,네 정식출시맞긴합니당
446773_2,수원의지지자★,23.10.06,꽤 오래전에 콜라보 한거에요
446773_3,Professor,23.10.06,5년전쯤 출시됐고 모델도 여러개 있었던거로 기억합니다
446773_4,꿈꾸는 소년작성자 본인 여부작성자,23.10.06,계속 검색하다보니 아직 재고가 많은걸로 봐서는 판매는 부진했었나보네요 ㅠㅠ
446773_5,케빈고라니,23.10.06,자스페로시계 ㅎㅎ하프타임 이벤트때 맨날 경품으로 주던건데 ㅎㅎ
446773_6,수원삼성조유리,23.10.06,저것도 꽤 오래됐는데
446773_7,순정마토,23.10.06,"하프타임 골드, 실버석 바그닝요 뽑기 이벤트 생각나네~ㅎ 내 바로 옆 사람 당첨되서 부러웠는데~ㅎ"
446773_8,삼성팬버스기사,23.10.07,나 가끔씩 차는데 시계 덕후들이 첨보늠 시계라면서 개 무시함ㅋㅋㅋㅋ
446099_1,바이언2,23.10.02,
445939_1,키듸,23.10.01,네 저도 보자마자 느낌
445939_2,웃기지말자,23.10.01,시작후 5분간 응원을 멈췄습니다
445939_3,인천서포터즈작성자 본인 여부작성자,23.10.01,아 그래서 그런거였군요
445939_4,제주마씸,23.10.01,김경민 선수가 제주 출신이기도 하고 빛고을 측에서 제안해줘서 같이 동참했어요
445939_6,★인천축구 지대본★,23.10.01,밸런스가 현장음이 작긴해요.또는 해설음량이 더 크던가.
444983_2,ParisSG작성자 본인 여부작성자,23.09.29,수정 완료하였습니다.
440592_1,이태석이승준,23.09.09,오 ㄷㄷㄷ
438551_1,3LungPark,23.08.28,축하 연락 많이 받았겠네 ㅎㅎ
438551_2,奇誠庸,23.08.28,굿굿 ㅊㅋㅊㅋ
438551_3,울산현대FC,23.08.28,요즘 잘히긴함ㅋㅋ
438551_4,8.아디,23.08.28,래퍼중에 축구제일 잘하는데 국대까지 와우
438551_5,Ferran Torres,23.08.28,와 ㅋㅋㅋㅋ 팬이지만 국대는 기대 안했는데 대박이네
438551_6,K리그가 미래다,23.08.28,진짜 대박이겠네요2023시즌은 이순민선수 최고의 시즌이네
438551_7,붉은아론,23.08.29,굿굿 ~!
437300_1,더범,23.08.25,갓팡
437300_2,"shunske,boucha,fettouhi",23.08.25,일주일이 지났는데 아직도 부교공 풀영상 안올라왔더라 UI를 이따구로 계속 운영할래...
436652_1,버츠비,23.08.22,스카이스포츠 tv로만 중계한대요모바일은 없대여...ㅜㅜ
436652_2,나우푸드작성자 본인 여부작성자,23.08.22,하 ㅠㅠ감사합니더
436540_1,키나페,23.08.21,"일단 내일 플옵은 스카이스포츠 중계고, 모바일은 잘 모르겟네요이후 아챔 본선은 아마 티빙이었던 것 같아요"
436540_2,No. 10 모드리춘,23.08.21,아시아챔스 25년부터 쿠팡플레이합니다
436540_4,한라산자락,23.08.22,아 생각해보니 내일 모바일로 봐야하는데ㅠ 볼 방법이 없는건가요ㅠㅠㅠㅠ
436526_21,안신애,23.08.21,공감합니다. 유로 2000 다 챙겨봤지만 이젠 잘 시간이 된 ㅋ
436526_22,바보냐너말야,23.08.21,선수들의 팬서비스 노력도 엄청나게 일조했다고봅니다. 끝까지 남아서 사인해주고 악수해주고 대단하죠…
436526_23,기분이 그래서,23.08.21,나이들면 새벽이나 늦은 시간에 축구 보기 쉽지 않죠
436526_24,제라드홍,23.08.21,와~ 딱 내 얘기네 ㅋㅋㅋ
436526_1,한걸음씩,23.08.21,"30대 중후반으로서 공감합니다.해축 볼수는 있으나, 다른것들을 포기해야하는것들이 많아서.. (원래 좋아했지만) k리그를 더 보게 됩니다. 연애시절 직관다니다가 아기가 어려서 직관은 못다니고 있지만, 아이가 크면 꼭 직관다닐거에요."
436526_3,카일코버작성자 본인 여부작성자,23.08.21,맞습니다 예전 대학생때 처럼 새벽까지 박지성 선발유무 확인하고 열정적으로 보기엔 현실이 참.. 아이와 같이 직관 다니면 참 재미있고 행복합니다!
436526_5,제주축구,23.08.21,카일코버혼자일때 최저가 항공권 찾아보고 경기 후 술먹고 눈에 보이는ㄴ 아무 숙소 들어가 자도 됬었는데.. 가족이 생기니 원정비용이 4배+@네요ㅎㅎ 그래도 행복하긴 함 FA컵 결승가면 원정갈려고 가족들 다설득 해놧는데ㅠㅠ 축협 때문에 결승을 원정가서 하길 바래는 상황이 와버렷네요ㅋㅋ
436526_2,마정신챙기라,23.08.21,"어디팬이신가요,."
436526_4,카일코버작성자 본인 여부작성자,23.08.21,대구 fc 뽕에 취했습니다 ㅎㅎ 하필 근데 제 첫 직관 승리 이후 홈승리가 없네요.. 그렇게나 연속으로 갔건만ㅋㅋ
436526_10,마정신챙기라,23.08.21,카일코버대구 좋죠! 대팍! 화이팅
436526_6,쉽지않아,23.08.21,ㄹㅇ 사회학적인 분석 공감드립니다
436526_7,박지원,23.08.21,공감합니다
436526_8,발롱도르,23.08.21,쌉공감
436526_9,폐인모드,23.08.21,저도 딱 이렇게 K리그 입문했습니다. ㅎㅎㅎㅎ
436526_11,더범,23.08.21,공감합니다
436526_12,임요환.,23.08.21,공감입니다 저도 올해 이렇게 입문 했습니다
436526_13,Dennis Bergkamp,23.08.21,원래부터 거제사는 부산 팬이었으나 이직하고 울산 정착한 케이스ㅎㅎ 대도시가 이렇게 좋습니다ㅠㅠ
436526_14,호다다다닥,23.08.21,"대부분 공감 합니다. 축구라고는 국가대표 경기 밖엔 모르던 제가 수원에 살게 되면서 초대권으로 갔던 빅버드가, 이제는 제 일상생활의 활력소 (요즘은 스트레스 ㅋㅋㅋ)가 되어 버렸어요잘해도 내팀 못해도 내팀이라 두 다리 멀쩡할때까진 응원하러 다닐 예정입니다"
436526_15,이영표스토커,23.08.21,아기가 이제 돌 지난 애기라 직관가고싶어도 너무 힘듬 ㅠㅠ한 번 해봤는데 그날 너무 힘들었음 ㅠㅠ애기 좀만 더 크면 많이 데려가야지 ㅎㅎ
436526_16,안녕하시렵니까,23.08.21,예매 활성화도 큰몫한거 같아요
436526_17,kewell,23.08.21,가족단위 팬이 정말 많아요영화표 값으로 축구구장 나들이면 가성비 차이가 어마어마한 수준이라 일단 다들 놀러오셨으면
436526_18,수원삼성조유리,23.08.21,직관을 많이 다니다보니해축에 관심이 조금 식은감은 있네요 ㅋㅋㅋ분명 아스날이 더 잘나가는데 그냥 경기결과만 챙겨보는 경우도 많아짐12시 경기까진 볼만한데 1시 넘어가면 이제 피곤해서 못보기도 하고..
436526_19,Clarence Seedorf,23.08.21,맞음이제 새축은 졸려서 못봄
436526_20,Totti,23.08.21,가족단위 관중이 더 늘었으면 좋겠습니다
435797_1,에라스네츠,23.08.19,아니 K3까지ㄷㄷㄷ
435797_2,더범,23.08.19,갓팡 고맙습니다.
435797_3,Leno,23.08.19,와 엄청나다.. 갓팡
434928_3,no10. Ruud van Nistelrooy,23.08.18,
434928_4,cheft,23.08.18,와 지렸다..
434928_5,Professor,23.08.18,ㅅㅅㅅㅅㅅ
434928_6,이나마,23.08.18,축구의 진짜 진심이네 갓팡만세
434928_7,No.7 SON,23.08.18,와 ㄷㄷㄷ
434928_8,더범,23.08.18,갓팡
434928_9,"shunske,boucha,fettouhi",23.08.18,미친... 멀쩡히 해주는 유튜브 영상물들을 다 죽여버리네 영상 따갈거면 100억 내놔라
434928_10,씨드는커엽드작성자 본인 여부작성자,23.08.18,앗 이렇게도 생각할 수가 있겠네요 ㄷㄷㄷ
434928_13,심재원 송종국,23.08.18,아...근데 이거 어느정도 해결하고 하는거겠죠?
434928_14,"shunske,boucha,fettouhi",23.08.18,심재원 송종국아니요 쿠팡이 꿀꺽하면 끝난겁니다 앞으로 k3는 유튜브로 못보는거죠
434928_16,김대우,23.08.18,"shunske,boucha,fettouhi쿠팡이 중계하는 경기 외에는 기존대로 유튜브에서 볼 수 있습니다"
434928_17,"shunske,boucha,fettouhi",23.08.18,김대우일정표를 보니그러는거 같네요 그나마 다행이긴한데 이것도 나중에 영상물 관리하고 찾을때 혼란만 생기는 X같은 상황이라 마냥 좋지는 않네요
434928_11,주앙 펠릭스,23.08.18,이렇게 축구에 진심이었던 기업이 있었던가ㄷㄷ
434928_12,백프로,23.08.18,이러다가 구단 창단 가는거 아닙니까
434928_15,릴카,23.08.18,와 이걸 해주네...빨리 승강제 도입하자 2부-3부
434893_1,몽몽이네,23.08.17,k홈그로운 좋은거 같은데 실행안하려나..
434893_2,Tensegrity Universe and Philosophy,23.08.17,밥그릇 침략으로 생각하려나…
434893_3,더범,23.08.17,부동산규제를 풀어달라거나 세제혜택 달라고 할줄 알았는데 의외
433884_1,엄지공주 오무지,23.08.12,쿠플픽에서도 광고 자막 그런 건 들어가지 않죠돈주는데 홍보는 어쩔 수 없는 듯
433884_2,가을날2작성자 본인 여부작성자,23.08.12,이번 시즌 케이리그 흥하게 한 지분 중 큰부분이 쿠플이고 유튜브에서도 광고 안박고 인원 갈아서 몇시간만에 하이라이트내는데 케이리그는 너무 한거 같기도 하고..
433675_1,조던핸더슨14,23.08.10,그럴까요? 저는 일단 국내에서 쿠팡말고는 대안 없다 생각 + 해외에 들어오는 돈이 있을까? 라는생각
433675_3,강원★트레블작성자 본인 여부작성자,23.08.10,"한 기업의 영속성은 담보 못한다는 맥락인거죠..쿠팡은 이래서 안돼!! 그런 말이 아니라요..그래서 본문에서도 살짝 걱정 된다고 했..더구나 세계경제 침체 추세니까요~ 국내 이커머스 시장 성장세가 경기 침체, 오프라인 쇼핑 수요 분산으로 둔화하고 있어 쿠팡이나 네이버도 해외사업으로 다각화하고 있지만 그 미래는 보장을 못하니까용~ 그냥 연맹이 가만히 있다가 선택지가 좁은 상태에서 악수를 두는 일이 없었음 하는 차원에서 글을 쓴겁니다~"
433675_2,몽몽이네,23.08.10,쿠팡 야구쪽도 관심있는거 같던데...
433675_4,강원★트레블작성자 본인 여부작성자,23.08.10,"스포츠에 관심을 갖는 기업들이 늘어나는건 반갑죵~  스포츠 산업 시장의 파이를 늘려 리그의 구조적, 장기적 선순환이 되길 바랄 뿐이네요"
433675_6,박2000,23.08.10,"쿠팡이 자금력으로 미친듯이 투자를 하면서 이만큼 키워놨지만 그만큼 부작용들도 많이 발생하고있고 문제들을 해결할 생각도 별로 없어보여서 그다지 좋아하지는 않습니다.그래도 현재 K리그 중계 퀄리티를 보면 생각보다 열심히 하고있고, 나름 준비를 하고 뛰어들었다고 생각하네요이런 쿠팡의 모습을 보고 다른 곳에서도 뛰어들었으면 좋겠네요경쟁을 해야 질적으로도 금액적으로도 상승 효과가 날테니"
433675_8,강원★트레블작성자 본인 여부작성자,23.08.10,
433675_7,범고래어흥,23.08.10,베스트는 계약기간 종료 이후 더 좋은 조건으로 재계약하거나 다른 OTT로 가는거죠
433675_9,강원★트레블작성자 본인 여부작성자,23.08.10,
433675_10,쟤시켜 알바,23.08.10,"네이버 쇼핑만 씁니다 쿠팡 쓸일 없어요. 뭐 애기 있어서 어쩔수 없이 특정 서비스를 받아야한다라면 모르겠지만, 배달비도 그렇고 그렇게까지 목숨걸고 써야하는 서비스인가? 하면 그렇지는 않아요.. 저는 절대 쿠팡 안 씁니다. 그냥 네이버 쇼핑으로 다 해결가능하고, 네이버 쇼핑이 판매자에게도 훨씬 이득임"
