cmt_num,cmt_writer,cmt_time,cmt_txt
414708_4,캐스커,23.05.28,헤비케인 ㅋㅋㅋ
414708_5,에라스네츠,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
414708_6,폴포그바,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
414708_7,아이린,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
414708_8,오스먼트,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋ
414708_9,Make Lemonade,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
414708_10,Sososo,23.05.28,ㅋㅋㅋㅋㅋㅋㅋ
414708_11,박상미,23.05.28,ㅋㅋㅋㄱㅋ
414708_12,다이나믹피치,23.05.28,ㅎㅎㅎㅎㅎ
414708_13,Korea,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋ
414708_14,상상속에산다,23.05.28,ㅋㅋㅋㅋㅋ
414708_15,추달,23.05.28,헤비케인ㅋㅋ
414708_16,기생오라비같은 락싸,23.05.28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
414708_17,지효,23.05.28,ㅋㅋㅋ
414706_2,퍼기시절,23.05.28,해설진 어떻게되나요?
414706_3,이지금아이유,23.05.28,배성재 한준희 아닌가요?
414706_4,치킨에는맥주,23.05.28,윤정환은 스카이스포츠 해설임요
411510_2,윤비트,23.05.20,걍 방송을 워낙  잘하셔서ㅋㅋ
411401_2,케빈대북라이너,23.05.18,아 니 돌았니? 니 그래가지고 밥 빌어먹고 살겠니?
411401_5,전문키커 이세은★,23.05.18,인사부터 터지네 ㅋㅋㅋㅋㅋㅋㅋ
411401_6,소울레븐,23.05.18,듣고 보니 완전 중독이었네..
411401_7,삼베옷,23.05.18,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
411401_8,데이빗베컴이,23.05.18,아낰
411401_9,사랑축구,23.05.20,ㅋㅋㅋㅋㅋ
411163_3,호다다다닥,23.05.15,"카메라가 고장 나서 그렇게 했단 소문이 돌던데, 그게 아니라면 그딴 식으로 화면을 송출하면 리그팬들한테 테러예요....에프엠식 화면을 좋아하는 일부 팬들 빼고는 그런 방식은 넘 지루하고 재미 없어요....특히 박진감이 하나도 안느껴짐"
411139_2,I’d rather be ashes than dust,23.05.14,돈을 안쓰는듯
411139_3,울산현대호랑이축구단,23.05.14,진짜 구구절절 공감입니다
411139_4,우주,23.05.14,리플레이 보여주다 막상 경기 진행 상황 놓치게 만드는 게 너무 많은 것도 불만이에요
411031_2,스타의일생,23.05.14,쿠플픽이 뭐에요?
411031_3,웃기지말자,23.05.14,우리도 쿠플픽이 뭔지 모름 ㅋㅋㅋ
411031_4,하귀미깡,23.05.14,제주야 어차피섬이니까 그러려니하는데ㅋㅋ
411031_5,엄지공주 오무지,23.05.14,저정도면 전기 공급을 지금 구장을 간신히 하고 있는 거 말곤 따로 할 수 없는 환경이란게  이유가 있지 않을까 싶음. 작년에 폭우 피해 문제가 있었던 부분이기도 했고...
411031_8,라인타는김승대작성자 본인 여부작성자,23.05.14,"폭우 피해 문제는 기간이 이래 지났으면 이미 해결했을텐데..내가 전기쪽을 잘 몰라서 그럴수도 있겠지만 전기공급을 간신히 하고 있었으면 애초에 공중파도 안해줬을듯..근데 공중파는 이미 2번이나 함(대전전,인천전) 이정도면 포항이 그냥 싫은거같음 쿠플은 ㅋㅋㅋㅋ"
411031_6,즈믄가람,23.05.14,그냥 울산이 현재 가장 인기 있는 팀이라 그런 거 아닌가 싶은데…
411031_9,라인타는김승대작성자 본인 여부작성자,23.05.14,내가 울산이 6번 했다는거에 불만이 있는게 아니라 포항이 0번 했다는거에 불만임...ㅠ
411031_7,윤비트,23.05.14,울산현대!
411031_11,라인타는김승대작성자 본인 여부작성자,23.05.14,스틸야드ㄴㄴㄴㄴ 그러실수도 있지
411031_13,윤비트,23.05.14,라인타는김승대죄송합니다ㅋㅋ 소심한 도발이였어요
411031_15,라인타는김승대작성자 본인 여부작성자,23.05.14,윤비트아니에여 ㅋㅎ 응원팀이실텐데 그러실수도 있죠
411031_12,수원블루맨1,23.05.14,수원도 홈에서는 1번이라서ㅠㅠ 일단 병수볼이 자리를 잡고 잔류 안정권에 들어가면서 쿠플픽이 늘었으면 하는 바람입니다ㅠㅠ
411031_14,라인타는김승대작성자 본인 여부작성자,23.05.14,그래도 한번이라도 했네요...저희는 아예 0번...
411031_16,수원블루맨1,23.05.14,라인타는김승대그런데 하필 1대3으로 패했던 대전전이었죠ㅠㅠ 원정경기는 2라운드 전북전에서 했었구요. 다음주는 인천vs광주라던데.. 그러고보니 포항 스틸야드에서 쿠플픽을 1번도 하지 않았다는건 놀랍네요.
411031_17,라인타는김승대작성자 본인 여부작성자,23.05.14,수원블루맨1그러게요...ㅠㅠ 전북 포항전 좀 해줬으면 좋겠건만
411031_18,King of asia ULSAN,23.05.14,쿠플픽 출연 팀 횟수(6월3일 기준)울산6서울4전북3수원3대전2대구2인천1광주1공통점 전용구장 그리고 장소 자리가 중요함
411031_19,라인타는김승대작성자 본인 여부작성자,23.05.14,우리도 스틸야드 정도면 전용구장일텐데...쿠플픽 할수도 있는 경기가 15R 전북전 홈 18R 서울전 원정 21R 울산전 홈 이 경기들에 기대해야될려나...근데 다 안해줄듯 ㅋㅋㅋ
411031_20,무고사고마워사랑해,23.05.14,우린 언제했었지..
410808_2,"No Sana, No Life",23.05.14,눈 아픔
410808_3,포항스틸러스,23.05.14,그라운드 밝기때문에 그런듯
410808_4,피고온,23.05.14,중계 눙물
410769_2,골반의 지배자 기성용,23.05.14,오우ㅋㅋㅋㅋㅋㅋㅋ
410769_3,다비치,23.05.14,혀드리블러 ㅋㅋㅋㅋㅋㅋ
410769_5,I’d rather be ashes than dust,23.05.14,ㅋㅋㅋ
410769_6,철면피카츄,23.05.14,오 ㅋㅋㅋㅋㅋㅋ 꿀잼이겠다
410769_7,폐인모드,23.05.14,봐야지 ㅋㅋㅋㅋㅋㅋ
410769_8,인천유나이티드FC,23.05.14,미쳐따 ㅋㅋㅋㅋ
410769_9,바보냐너말야,23.05.14,ㅋㅋㅋㅋㅋㅋ
410769_10,윤비트,23.05.14,안보면 지상렬
410769_11,다현,23.05.14,ㅋㅋㅋㅋㅋㅋㅋ
410769_12,RedDevils,23.05.14,ㅋㅋㅋㅋㅋㅋ
410769_13,주바페,23.05.14,미쳤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
410769_14,고우림,23.05.14,벌써부터 웃긴ㅋㅋㅋ 또 무슨 드립을 할까
410769_15,육아메시지성박,23.05.14,ㅋㅋㅋㅋㅋ대박
410769_16,더범,23.05.14,ㅋㅋㅋㅋㅋㅋㅋ
410769_17,다이나믹피치,23.05.14,우와 대박 섭외력ㅎㄷㄷ
410532_2,다현,23.05.14,후반전 2골 다 스포 당한ㅋㅋ
410532_3,Leno,23.05.14,아까 재보니 거의 30초 차이 나더라고요 ㅠ
410532_4,지동원,23.05.14,저도요ㅋㅋㅋㅋ 쿠플로 보느라
410378_2,쇼팽발라드1번,23.05.14,차이가 꽤 많이 나네요ㅠㅜㅜ
410350_2,미니언즈,23.05.14,드디어 야구 뷰가 안나오는 건가요보다보니 구도가 뭔가 묘~한데요??
410350_3,철면피카츄,23.05.14,신선하다
410346_3,Leno작성자 본인 여부작성자,23.05.14,네 지상파가 30초 빠릅니다
410346_5,Royal_Black☆SFC,23.05.14,아더에러위성 때문에 아무리 시간이 근접해도 몇 초는 차이가 납니다.
410311_2,Royal_Black☆SFC,23.05.14,제주도 없네요
410311_3,포항⭐샤비토비치,23.05.14,포항 전북전 50주년 기념 경기인데 쿠플픽좀 ...
410311_5,King of asia ULSAN,23.05.14,주말에만 쿠플픽 중계 잡히는거 같아요
410311_4,블루윙봉,23.05.14,강원이나 수엪은 경기장이 종합경기장이라 애매해서 그런가...
410311_6,박종윤팬작성자 본인 여부작성자,23.05.14,그러고 보니 다 축구전용구장이네요 포항은 할만 한거 같은데
410311_7,"shunske,boucha,fettouhi",23.05.14,박종윤팬포항은 공간이 작고  선수들 출입로라 스튜디오 만들기 어려울겁니다.
410311_8,미니언즈,23.05.14,일요일만 쿠플픽이 정해지나보네요김기동감독님... 원정도 좋으니까 인터뷰하시는거 좀 보고 싶은데 매번 너무 아쉽네요
410302_2,이지금아이유,23.05.14,해설위원계의 아버지
410302_3,더범,23.05.14,한국축구의 거목
410288_2,박종윤팬,23.05.14,꽃목걸이 ㅋㅋㅋ
410240_2,수원삼성조유리,23.05.13,아닠ㅋㅋㅋㅋㅋㅋㅋ아다하우가
410240_3,엄지공주 오무지,23.05.13,아다하우 나가!
410240_4,No.25 한찬희,23.05.13,당신이 왜 거기서 나와??
410240_5,덴리,23.05.13,급하게 섭외한 느낌...
410240_6,박종윤팬,23.05.13,임형철 쿠팡 가나?
410240_7,귄터 슈타이너,23.05.13,나름 이스타티비하고 사이가 나쁘지 않음 저번에 번개맨도 나왔고
410240_8,더범,23.05.14,원투펀치?
410240_9,시메오네442,23.05.13,아 두 감독 표정이 안 좋네요.
410240_10,몽몽이네,23.05.13,홍명보는 엄청 자주 인터뷰당하는? 느낌
410240_13,hhlkah,23.05.14,헐 임형철 ㅋㅋㅋㅋㅋ
410240_14,이나마,23.05.14,게스트 기대했는데
410232_2,완델손,23.05.13,티비로 보면 스코어는 안나오더라구요 ㅋㅋ
409607_3,아시아의호랑이,23.05.13,
409412_2,박진포,23.05.10,잼게 보세요!
409148_2,레오빠드,23.05.10,잘돼요
409148_3,아이유FC작성자 본인 여부작성자,23.05.10,제가 이상하군요ㅠ
409148_4,아이유FC작성자 본인 여부작성자,23.05.10,어플 어데이트 하니 되네요ㅠㅠㅎㅎ
409148_5,레오빠드,23.05.10,아이유FC다행이네요.잘보세요
408744_2,킹덤 왕기,23.05.10,네 있어요
408744_3,고추파티작성자 본인 여부작성자,23.05.10,감사합니다
408527_2,광배근,23.05.09,티비랑은 비슷하고 쿠플이 느려요 ㅋ
408527_3,우왁굿작성자 본인 여부작성자,23.05.09,앗 그렇군요ㅠㅠ
408527_4,최아린,23.05.09,그냥 티비로 봐도 시간차 있어요
408527_5,3LungPark,23.05.09,쿠플은 심할 때 거의 1분 차이 나더라구요
408527_6,강해린,23.05.09,축수저 부럽..
408527_7,우왁굿작성자 본인 여부작성자,23.05.09,이번주 금요일 이사갑니다ㅠㅠ
408334_2,RONALDINHO,23.05.09,중계에 진심인가 퀄이 날이 갈수록 좋아지는 ㄷㄷ
408334_5,"shunske,boucha,fettouhi",23.05.09,퀄이 좋다는 소리는 스크린 옵션부터 향상해야.. 그런 기본조차 안되면 쓰레기플레이어일뿐
408334_9,RONALDINHO,23.05.09,"shunske,boucha,fettouhi아...아앗그거슨 팩트입니다 ㅎㅎ"
408334_3,정승현15,23.05.09,캡쳐 어떻게 하셨어요..?
408334_4,캐스커작성자 본인 여부작성자,23.05.09,앱켜서 이런 화면 보이자마자 했죠 ㅎㅎ
408334_6,정승현15,23.05.09,캐스커오...쿠플 캡쳐안되던데
408334_7,한라산자락,23.05.09,오오 켰는데 되네요!!!
408334_8,"2010년 해축,국축입문 계정날라감",23.05.09,시즌초부터..
408222_2,울산현대호랑이축구단,23.05.08,솔직히 쿠플에서 홍감독 출연료 줘라ㅋㅋㅋ
408222_5,민호,23.05.08,안익수 감독도 꽤 나와서 같이 나눠야겠어요 ㅋㅋㅋ
408222_3,빅리그k,23.05.08,쿠팡플레이 애플티비에 앱 나와서 티비 큰화면으로 보니 좋네요
408222_4,더범,23.05.08,상반기 최대 빅매치
408222_6,미니언즈,23.05.08,포항은 언제 나오나... ㅠㅠ
408222_7,바보냐너말야,23.05.08,울산서울 1.2위 대결이라 당연히 가야함
408222_8,케케로,23.05.08,1등팀 말고 다른 팀 좋아하는것도 이상하져 ㅋㅋㅋ
408222_9,"김민재(나폴리,28)",23.05.08,제발 서울이 한건해줘라
408222_10,K리그가 미래다,23.05.09,이야 빅매치네요 ㄷㄷㄷㄷ울산 2만관중 또 찍겠네~
406889_2,David Villa,23.05.05,직관이 답임
406889_3,한걸음씩,23.05.05,관중 많은 경기마다 오히려 못하던게혹시 긴장해서 그런가 싶기도 하던데..극복이 된건가 싶기도..
406889_4,호다다다닥,23.05.05,ㅁㅈㅁㅈ
406889_5,달려라거북이,23.05.05,매 경기 관중이 많음 요즘은
406403_2,우주,23.05.05,네 공중파요
406403_3,마이너스템포,23.05.05,Kbs2에욤
406305_4,최아린,23.05.05,비는 전국에 다 와요...
406305_6,"김민재(나폴리,28)",23.05.05,쌍욕나올까봐 미리 피하심
406263_2,이지금아이유,23.05.05,비땜에 ㅜㅜ
406066_3,음교수2,23.05.03,5월 20일은 이인환 깍쟁이 둘중 한명이겠군요
406066_4,킹덤 왕기,23.05.04,3울산 ㄷㄷㄷ
406066_5,이진,23.05.04,광주… ㅎㄷㄷ
405979_3,HYNN박혜원,23.05.03,오
405979_4,김윤주,23.05.03,와우
405979_5,이나마,23.05.03,큰거오네 ㄷㄷ
405979_6,Mita,23.05.03,주멘이 좋아하는 소준일 이상윤 조합
405979_7,호다다다닥,23.05.03,
405979_8,뚝배기,23.05.03,조합 좋구만
405979_9,Leno,23.05.03,스카이스포츠도 미쳤네요
405979_10,이지금아이유,23.05.03,비와서 프리뷰 어찌하려나 ㅜㅜ
403821_2,음교수2,23.04.29,4월인가 3월인가 그때도 중간에 한번 쉰적이 있긴합니다.
403821_3,낚시왕아디,23.04.29,어린이날에 집중하려다보니 그런거 아닐까요? 제작진 업무량도 한계가 있을테니…
401036_2,NMIXX설윤,23.04.22,만세
401036_3,다현,23.04.22,귀여워ㅋㅋ
401036_4,I’d rather be ashes than dust,23.04.22,넘 이쁘다
401036_5,No.25 한찬희,23.04.22,어린이날 맞춤 게스트!!
401036_7,마이너스템포,23.04.22,ㅋㅋㅋㅋㅋ
401036_8,육아메시지성박,23.04.22,ㅋㅋㅋㅋㅋㅋㅋㅋ
401034_2,NMIXX설윤,23.04.22,이건크다
401034_3,이진,23.04.22,예솔이 ㅋㅋ
401034_4,다이나믹피치,23.04.22,더 즐로리  ㅎㅎ
401034_5,미니언즈,23.04.22,10라운드는 건너 뛰나 보네요?
401034_6,펠라이니 니가 사람 팰 나이니,23.04.22,ㅋㅋㅋㅋㅋㅋ이열
401030_2,고두심,23.04.22,ㅋㅋㅋㅋㅋ 귀야워!!!
401030_3,NMIXX설윤,23.04.22,ㅋㅋㅋ
401030_4,추달,23.04.22,와 ㅎㅎ
401030_5,캐스커,23.04.22,와 ㄷㄷㄷ
401030_6,다현,23.04.22,오ㅋㅋㅋㅋㅋ
401030_7,RedDevils,23.04.22,오 ㅋㅋㅋ
401030_8,기생오라비같은 락싸,23.04.22,ㅋㅋㅋㅋ
401030_9,Andrea Pirlo 21,23.04.22,오 ㅋㅋㅋㅋ
401030_10,아이린,23.04.22,와
401030_11,No.25 한찬희,23.04.22,오오
400973_2,고두심,23.04.22,민지쿤
400547_2,하얀마음백구,23.04.22,쿠플픽 나중에 다시보기 되나용?
400547_3,이지금아이유,23.04.22,가능해욧
400480_2,신해철,23.04.22,아무래도 수도권이다 보니
400480_5,엄지공주 오무지,23.04.22,지방도 안했던 건 아니긴 한데 아무래도..
400480_3,Master KI,23.04.22,예전만 못하다는 얘기 한 7년째 듣고 있는데 그래도 매번 흥행...ㅋㅋㅋㅋㅋ
400480_4,H_Crespo,23.04.22,욕하면서 보는 슈매
400480_6,카카오 이모티콘,23.04.22,다른 라운드에 배정되었다면 더 좋었을거 같아요
400480_8,포항아처,23.04.22,왜 같은 라운드에 몰아둔 건지..
400480_9,No.25 한찬희,23.04.22,같은 라운드에 묶은 게 실책인 듯.세리에처럼 아예 더비매치는 같은라운드에 묶이지 못하게 해야함
400480_10,빌 게이츠,23.04.22,같은 라운드라는게 아쉽죠 ㅠ 우리도 중요한 매치는 안겹치게 해야되는데 보면 한 라운드에 다 몰아넣는 느낌이에요....
400480_11,King of asia ULSAN,23.04.22,울산 너무 많이했어요
400480_12,라이언킹,23.04.29,의외
400357_3,시그니엘,23.04.20,울산같은 챔피언팀이면 좋겠다가도 어느분 말처럼 리그중 한팀이 저경기를 한다는것도 부담일거라 생각이들어서 걍 올스타팀
400357_4,본채만채홍은채,23.04.20,특정팀에게 기회를 줄 수는 없으니팀K리그로 나가는거에 대해서는 뭐라 할 말은 없는데....하 참 애매하네요....;;
400357_5,울산현대호랑이축구단,23.04.20,"쿠플컵 지속한다는 관점으로 접근해서K리그 우승팀, Fa우승팀, 해외초청 2팀토너먼트로 상금걸고 대회 개최하는 건 어떨지 싶네요 ㅋㅋ"
400357_6,이나마,23.04.20,찬성이요
400357_7,박준우,23.04.20,저는 반대 꼭 상암을 사용해야 겠다면 k리그 우승팀에게도 초청비를 지급하고 쿠팡측에서 경기장을 대관해서 컵대회 식으로 개최하는 방법도 있을텐데 아쉽죠
400357_8,BANDO,23.04.20,지난 시즌처럼 일정 개판치는거만 아니면 굳이 반대까지는 하고 싶지 않음
400357_9,고우림,23.04.20,저도 일정 문제가 크다고 생각해서.. 팀K리그든 구단 대 구단으로 하든 상관하지 않습니다.
400357_10,22.고종수,23.04.20,팀EPL 초청하면 찬성
400357_11,안철수,23.04.20,쿠팡 돈으로 부르는건데 단일팀일 필요가 없다고 생각합니다
400357_12,총알로벤,23.04.22,쿠팡입장서보면 조규성 조현우 기성용 등 전국구 스타들이 모여야 흥행성이 더 있기에 k리그올스타를 원할것 같네요
400336_2,3LungPark,23.04.20,ㄷㄷㄷㄷㄷㄷ 온다 펩의 과르디올라 ㄷㄷ
400336_3,Evan,23.04.20,둘다 이강인 이랑 관계있네. 이적하고 한국 오면 인기 엄청날듯
400336_4,소녀시대 윤아,23.04.20,ㄷㄷㄷㄷㄷㄷㄷㄷㄷ
400336_6,씨드는커엽드,23.04.20,늑대는?
400336_7,No.1,23.04.20,경기장에서 또 대~한민국 이 울려퍼지겠구나
400336_8,육아메시지성박,23.04.20,와우!!!
400336_9,정휘인,23.04.20,팀k리그 너무 별론데..
400336_11,fayewong,23.04.20,기자회견때 이강인 영입에 대해 물어본다 분명히 ㅋㅋㅋㅋㅋㅋㅋ
400336_12,I’d rather be ashes than dust,23.04.20,더더더더 오자 아스날 한번 와주면 안될까?
400336_13,추달,23.04.20,울브스는 결렬된건가
400336_14,디지몬,23.04.20,아니 제발 팀 K리그 하지마라고 각 팀별로 나가라고
400336_15,바세린로션,23.04.20,또 팀 K리그..............
400336_16,다현,23.04.20,와ㄷㄷ
400191_2,도래,23.04.19,
400191_3,더범,23.04.19,"practice)Please well go, Please well goOnly just one word ~Please well go, Please well goI had say goodbye ~"
400191_6,캐스커작성자 본인 여부작성자,23.04.19,주최자 마음이겠죠? ㅎㅎ
400191_7,빗속의 노란물결,23.04.19,돈은 쿠팡이 지불하는건데
400191_10,MyLiFⓔotball,23.04.19,쿠팡맘이죠ㅋㅋㅋ 우승팀이 꼭 경기하리란법도 없죠 그냥 케리그팀들도 참가팀일뿐 어떠한 권리도 없음ㅋㅋ 그냥 쿠팡이 판 깔아주면 참여하는거
400191_13,케케로,23.04.19,방구석1열토트넘때도 케이리그 팬 좌석 따로 확보해뒀어요
400191_9,MyLiFⓔotball,23.04.19,결국 한다해도 쿠팡플에 원하는 팀 + 원하는 장소에서 하는거죠뭐ㅋㅋㅋㅋ 뭐라도 해주면 감사
400191_11,이나마,23.04.19,그쳐 뭐라도 해주면 감사하죠
400191_12,빅맥,23.04.19,초창기 피스컵이 딱 좋은 모델이었는데
400080_2,안드레아피를로,23.04.18,"대전 저번시즌 오프더피치랑 승격다큐보면지금 성적이 괜히 좋은게 아니라는게 보이죠. 구단,감독,선수,팬 진짜 팀이름처럼 하나된게 보임.."
400080_3,Enzo Fernandez,23.04.18,쿠플 승격은 진짜 고퀄오프더피치도 퀄 너무 좋음
399965_1,No.1,23.04.17,올스타 아니고 단일팀 하나라고 어디선가 들었던것 같은데
399965_2,No.25 한찬희,23.04.17,K리그 올스타에 집착하지 말라고 진짜
399965_3,성남의아들 황의조,23.04.17,올스타는 진짜 별론데 흠
399965_4,포항아처,23.04.17,다른팀 더 초청해서 자기들끼리 붙으라 하면 안 되나 ㅋㅋ 올스타에 집착하는 거 진짜 별론데
399965_5,대구강윤성,23.04.17,"그냥 울산, 대전에서 각각 울산이랑 대전이랑 붙으면 좋겠다. 차이가 얼마나 날지 궁금. 예전 맨유 대 서울만큼 날려나"
399965_6,이관우,23.04.17,작년에도 시작전엔 욕많이먹었는데 괜찮지않았나요? 저도 올스타부정적입장이었는데 작년보니 괜찮다란 생각도했어요
399965_7,이나마,23.04.17,갓팡
399965_8,FC서울레전드황의조,23.04.17,하아 진짜 올스타는 무슨 올스타 진짜 구시대적이다...
399965_9,대전주주,23.04.17,대전에 들려서 성심당 튀소는 어떤가ㅋㅋㅋ
399965_10,빈살만,23.04.18,팀k리그좀 제발 하지말라고 연맹은 팬들 반응같은건 아예안보나..?
399535_1,유고사,23.04.16,캐스터분 겁나 잘함
399535_4,레오빠드작성자 본인 여부작성자,23.04.16,이조합 또 기대되네요
399535_2,강민경,23.04.16,야구 전문이긴 하지만 짬밥이 있어서 축구도 괜찮게 하는듯
399535_3,레오빠드작성자 본인 여부작성자,23.04.16,신선했어요.
399524_1,그무언가,23.04.16,ㅋㅋㅋㅋㅋ
399524_2,NMIXX설윤,23.04.16,ㅋㅋㅋ
399524_3,내레이,23.04.16,ㄷㄷㅎㅎ
399524_4,Master KI,23.04.16,GOAT
399524_5,RedDevils,23.04.16,ㅋㅋㅋㅋ
399524_6,다현,23.04.16,ㅋㅋㅋㅋㅋㅋ
399524_7,헌신적인악마,23.04.16,ㅋㅋㅋㅁㅊ
399524_8,No.25 한찬희,23.04.16,ㅋㅋㅋㅋㅋㅋㅋ
399524_9,다이나믹피치,23.04.16,아놔 ㅎㅎㅎ
399524_10,"shunske,boucha,fettouhi",23.04.17,성남팬 시청 금지
399523_1,NMIXX설윤,23.04.16,ㄷㄷㄷ
399523_2,다현,23.04.16,ㅋㅋㅋㅋㅋㅋ
399523_3,님강등당해요조심,23.04.16,ㅋㅋㅋㅋㅋㅋㅋㅋ
399523_5,이지금아이유,23.04.16,ㅋㅋㅋㅋㅋ 기대되네
399224_1,주바페,23.04.16,아무래도 재밌을 경기를 픽해서 하는지라ㅋㅋ
399224_2,new balance,23.04.16,ㅋㅋㅋㅋㅋㅋ 쿠플픽 고르는 PD라고 해야 그 사람이 안목이 좋은 듯. ㅋㅋㅋ
399225_1,맞춤법 봇,23.04.16,쿠팡플레이에서 라운드별로 특별히 선택해서 따로 구성하는 경기
399225_2,호다다다닥,23.04.16,쿠팡 플레이에서 특별 중계 결정한 경기요
399225_3,성남의아들 황의조,23.04.16,"참고로 이 경기만 카메라, 해설진이 티비중계랑 다릅니다 (쿠팡플레이에서 시청 가능)"
398933_1,Enzo Fernandez,23.04.16,ㅋㅋㅋㅋ
398933_2,육아메시지성박,23.04.16,ㅋㅋㅋㅋㅋㅋㅋ가볍게 헤드셋 써 주시는 ㅋㅋㅋㅋㅋ
398933_3,K pop아니고 k league,23.04.16,ㅋㅋㅋㅋ
398933_4,NMIXX설윤,23.04.16,
398775_1,NMIXX설윤,23.04.15,힘내라
396373_1,캐스커,23.04.08,유튜브로도 제공되니까 접근성은 나쁘지 않아요 어차피 야구 안 보니
396373_2,미니언즈,23.04.08,"원래도 하이라이트를 잘 찾아보진 않긴 한데, 유튜브에도 올라오니까 네이버나 다음 시절에 비해 크게 불편함은 없는거 같아요"
396373_3,빈살만,23.04.08,전 골장면이런거 볼때는 네이버있을때보다 더 불편하긴함 네이버처럼 바로바로올라오는것도아니고
396373_5,빗속의 노란물결,23.04.08,뉴스는 네이버로 보는데 동영상은 유투브로보니까 구독해놓으면 불편한건 없더라구요... 물론 네이버에 2분하이라이트정도는 올라왔으면 하는건 있음 ㅋㅋ
396373_6,이관우,23.04.08,애기르다보니 하이라이트 주로보는데 조금불편하긴하죠.네이버에선 하이라이트보고 일정 순위 다확인했는데 쿠플은 조금 찾아보기가 힘듦ㅜ 그래도 쿠플이 중계퀄리트는 좋아서 만족
396373_7,이고르,23.04.08,원래도 유튭으로봐서..
396373_8,안녕하이루,23.04.08,네이버는 매번광고떠서 잘안봤어요
396373_9,이나마,23.04.08,네이버 어느순간부터 조잡하게 떠서 유튜브가 더 나아요
396373_10,대전하나FC,23.04.08,네이버 이용하는 사람이 제일 많긴한건 사실이니 ~ 글쓴이님 같은 팬들은 다 날리는거죠 ~ 아무리 쿠플로본다 우튭으로 본다고 해도 제일 라이트하고 대중적인 네이버 보는 사람이 제일 많은건 사실이니까요 ~ 빅팬들에게는 똑같으니 라이트팬들에게는 큰문제일거라고 봐요
396373_11,추파춥스,23.04.08,유튜브
396373_12,라임은나임,23.04.09,유튭으로 봐여
396143_1,병글,23.04.08,사실 최대 수혜자는 쿠플일 듯 ㅋㅋ
396143_2,I’d rather be ashes than dust,23.04.08,하프타임 공연때문에라도 가입자 꽤나 있엇을
396143_3,허창수,23.04.08,쿠팡사용 어머니들 엄청가입했을듯
396143_4,더범,23.04.08,갓팡
395861_1,더범,23.04.08,역시 갓팡
395782_1,Leno,23.04.08,아 진짜요?? 쿠플은 몇번 나왔는데화면을 같은거 쓰는게 아닌가봐요?
395782_2,아시아의호랑이작성자 본인 여부작성자,23.04.08,네..저 티비로 보고있어요 ㅠ
395782_3,빌 게이츠,23.04.08,쿠플 영웅코인 ㄷㄷ
395782_5,아시아의호랑이작성자 본인 여부작성자,23.04.08,가입자 늘으는 소리가 여기까지
395618_1,아우한,23.04.08,너무 웃겨요 ㅠㅋㅋ
395543_1,미니언즈,23.04.08,억지로 하시는줄 알았는데 그동안 억제 당하고 계셨네요 ㅋㅋㅋㅋ
395540_1,이나마,23.04.08,너무 행복해 보이심 ㅋㅋ
395540_2,미니언즈,23.04.08,어려워 하실 줄 알았는데 즐기셔서 보기 좋네요 ㅋㅋㅋ
395515_1,아우한,23.04.08,웃겨 죽는줄 ㅠㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
395439_1,금새록,23.04.08,pc로는 오른쪽위에 있어요.
395439_2,우왁굿작성자 본인 여부작성자,23.04.08,tv로는 안나와요
395433_1,Leno,23.04.08,앗 두개 켜야하나 바쁘다 바빠 현대사회
395212_1,총알로벤,23.04.08,잼나겠다 ㅋㅋㅋㅋㅋㅋㅋㅋ
395212_2,이나마,23.04.08,대박 ㅋㅋ 개인기 엄청하겟네
395212_3,한라산자락,23.04.08,와.. 박종윤과 권혁수 조합 상상이 안되네
395212_4,거인캠핑RC,23.04.08,ㄷㄷㄷ
395212_5,더범,23.04.08,ㅋㅋㅋㅋㅋ
395212_6,JhmArsFcbJuv,23.04.08,으엌ㅋㅋㅋㅋㅋ
395212_7,헌신적인악마,23.04.08,축제네 ㅋㅋ
395212_9,육아메시지성박,23.04.08,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대박
395212_10,나우푸드,23.04.08,여기도 좋고 스카이스포츠도 이상윤이던데 ㅋㅋㅋㅋㅋㅋ
395212_11,뭐라고하지,23.04.08,뭔가 다음 게스트는 김민교일것 같음ㅋㅋㅋㅋ
395212_13,대구강윤성,23.04.08,신동엽 나오면 대박인데 ㅋㅋㅋ
395212_12,추달,23.04.08,ㅋㅋㅋㅋ
395212_14,추달,23.04.08,인스타 핫플 카페 사장 해줬으면 좋겠다ㅋㅋ
